transaction_id,account_id,branch_id,date_id,transaction_type,payment_mode,amount
903965,5012,8,71,Debit,Salary,14266
903966,5065,10,137,Debit,UPI,145621
903967,5065,10,173,Credit,ATM,169612
903968,5009,5,211,Credit,UPI,2228
903969,5066,7,79,Debit,UPI,90588
903970,5020,8,20,Debit,NEFT,125839
903971,5081,1,28,Debit,UPI,192342
903972,5036,2,44,Credit,Card,152421
903973,5018,1,21,Debit,UPI,39904
903974,5016,8,119,Debit,Cash,133596
903975,5060,4,208,Debit,NEFT,199803
903976,5012,1,6,Debit,UPI,191892
903977,5043,8,282,Credit,Salary,149653
903978,5061,4,242,Credit,Cash,56797
903979,5095,5,64,Credit,Cash,107470
903980,5080,5,89,Debit,IMPS,76778
903981,5018,4,196,Credit,NEFT,49546
903982,5020,2,209,Credit,ATM,84881
903983,5037,5,254,Debit,IMPS,194887
903984,5094,4,331,Credit,Salary,30952
903985,5063,9,64,Credit,Card,20826
903986,5073,5,205,Debit,NEFT,147479
903987,5063,8,84,Credit,Cash,10007
903988,5045,9,279,Debit,IMPS,111301
903989,5040,2,182,Credit,NEFT,46271
903990,5024,6,306,Credit,IMPS,109458
903991,5095,4,260,Debit,UPI,137848
903992,5054,5,91,Debit,IMPS,19603
903993,5007,8,2,Debit,NEFT,34923
903994,5017,10,290,Credit,Cash,132965
903995,5026,1,2,Credit,Salary,168877
903996,5017,9,272,Debit,NEFT,189032
903997,5042,3,47,Credit,NEFT,96091
903998,5039,9,186,Credit,ATM,168289
903999,5039,6,1,Debit,Card,32110
904000,5061,6,265,Credit,NEFT,190993
904001,5082,4,337,Credit,Salary,61404
904002,5068,9,215,Credit,IMPS,85909
904003,5032,9,264,Credit,Card,23761
904004,5020,8,93,Debit,Salary,121415
904005,5071,7,17,Credit,Card,55531
904006,5090,8,264,Debit,Card,121661
904007,5092,8,268,Debit,NEFT,155499
904008,5052,2,164,Debit,IMPS,102859
904009,5067,1,32,Debit,Card,101616
904010,5022,10,303,Credit,Card,103008
904011,5015,5,302,Credit,Salary,251
904012,5022,4,163,Credit,Card,60309
904013,5021,1,306,Debit,IMPS,162416
904014,5010,3,161,Credit,Card,41810
904015,5003,9,186,Credit,Card,15934
904016,5052,3,65,Credit,UPI,161278
904017,5042,9,56,Credit,Card,197594
904018,5100,4,291,Debit,NEFT,194251
904019,5010,10,82,Debit,NEFT,145229
904020,5020,7,213,Credit,NEFT,64748
904021,5035,5,358,Debit,UPI,151044
904022,5094,2,163,Credit,Card,18745
904023,5097,4,333,Debit,IMPS,77117
904024,5015,4,64,Credit,IMPS,65655
904025,5006,9,51,Debit,UPI,52871
904026,5010,3,309,Credit,Salary,35180
904027,5007,4,21,Credit,Card,195149
904028,5045,4,268,Credit,ATM,192155
904029,5056,5,206,Debit,UPI,1654
904030,5081,2,348,Debit,UPI,53862
904031,5058,10,291,Credit,Card,82171
904032,5046,5,153,Credit,Cash,140071
904033,5071,3,279,Credit,ATM,184628
904034,5062,2,190,Credit,Cash,139772
904035,5057,8,326,Debit,UPI,64470
904036,5032,6,122,Debit,IMPS,53712
904037,5092,4,130,Debit,Card,71669
904038,5076,2,153,Credit,Card,188413
904039,5082,10,113,Credit,Cash,113121
904040,5016,3,250,Credit,Salary,168324
904041,5078,9,105,Debit,NEFT,128295
904042,5056,1,218,Credit,Cash,181381
904043,5042,9,2,Debit,Cash,84695
904044,5044,7,44,Credit,Card,140605
904045,5040,9,109,Debit,Cash,21379
904046,5029,8,164,Debit,Cash,84407
904047,5080,10,159,Credit,Salary,146475
904048,5058,8,149,Credit,ATM,172886
904049,5025,6,147,Debit,UPI,176345
904050,5026,3,174,Credit,Cash,158841
904051,5035,7,246,Debit,Card,151194
904052,5085,9,77,Debit,NEFT,78692
904053,5028,5,263,Credit,UPI,68053
904054,5064,3,121,Credit,Cash,96898
904055,5071,3,40,Credit,Salary,173577
904056,5078,6,162,Credit,Salary,109161
904057,5013,2,315,Debit,ATM,169337
904058,5074,3,201,Credit,IMPS,24277
904059,5065,10,360,Credit,Salary,111482
904060,5098,5,54,Credit,NEFT,19877
904061,5066,6,23,Debit,Cash,65933
904062,5012,5,244,Credit,Cash,97620
904063,5011,8,153,Credit,UPI,104530
904064,5008,6,28,Credit,Salary,107447
904065,5028,3,165,Credit,ATM,14025
904066,5096,6,212,Credit,Card,2499
904067,5044,2,245,Credit,Card,23091
904068,5019,2,80,Credit,NEFT,103922
904069,5032,9,330,Debit,Salary,73415
904070,5001,10,207,Credit,NEFT,72838
904071,5006,4,110,Credit,Card,183527
904072,5079,5,35,Debit,Cash,90686
904073,5085,1,104,Debit,Cash,186627
904074,5042,3,211,Credit,UPI,191441
904075,5035,9,15,Credit,Card,88901
904076,5069,4,174,Credit,Cash,88297
904077,5038,3,65,Debit,NEFT,156662
904078,5098,3,123,Credit,ATM,37376
904079,5026,1,339,Debit,ATM,15483
904080,5094,7,69,Debit,IMPS,4965
904081,5043,2,107,Debit,ATM,100145
904082,5064,7,109,Credit,Cash,64496
904083,5002,4,106,Credit,ATM,56605
904084,5098,4,104,Credit,Salary,133636
904085,5012,10,235,Credit,UPI,13229
904086,5021,8,107,Debit,UPI,91090
904087,5063,2,229,Debit,ATM,137250
904088,5098,4,13,Credit,Salary,28230
904089,5063,7,107,Credit,UPI,97700
904090,5095,4,168,Credit,ATM,150999
904091,5005,4,96,Credit,Cash,136826
904092,5083,6,278,Debit,UPI,99331
904093,5070,1,355,Credit,ATM,78313
904094,5081,8,194,Credit,Salary,93939
904095,5068,8,189,Debit,Card,168095
904096,5064,10,364,Debit,Salary,121635
904097,5025,9,71,Debit,IMPS,137332
904098,5065,8,290,Debit,NEFT,32082
904099,5030,5,221,Debit,Salary,3842
904100,5076,1,23,Credit,IMPS,116745
904101,5099,3,281,Debit,Card,164782
904102,5071,4,9,Credit,Cash,1280
904103,5082,8,157,Debit,IMPS,49740
904104,5098,7,356,Credit,Card,96749
904105,5098,4,72,Credit,NEFT,85689
904106,5032,4,258,Credit,UPI,49049
904107,5029,3,292,Debit,Card,122665
904108,5093,6,60,Credit,UPI,121885
904109,5003,2,364,Debit,IMPS,87280
904110,5017,4,82,Credit,ATM,142771
904111,5087,7,189,Debit,Salary,136443
904112,5086,5,224,Debit,Salary,52660
904113,5012,10,164,Debit,ATM,5634
904114,5076,2,177,Debit,IMPS,97718
904115,5048,2,68,Debit,ATM,21835
904116,5033,10,194,Credit,ATM,21573
904117,5060,6,44,Credit,Salary,109187
904118,5088,1,271,Credit,Salary,60578
904119,5084,8,141,Credit,Cash,78220
904120,5049,5,289,Credit,Card,52406
904121,5009,9,134,Credit,NEFT,96069
904122,5099,3,202,Debit,Cash,35292
904123,5042,5,328,Debit,Card,129888
904124,5088,4,362,Debit,Cash,166268
904125,5071,4,26,Credit,UPI,86474
904126,5005,6,75,Credit,Cash,195792
904127,5040,4,349,Credit,UPI,16855
904128,5089,6,91,Credit,Salary,177557
904129,5005,7,105,Debit,Cash,199391
904130,5042,5,187,Credit,Cash,71478
904131,5053,2,104,Credit,Salary,42668
904132,5024,7,128,Credit,IMPS,107326
904133,5075,10,254,Debit,NEFT,153825
904134,5048,5,321,Debit,Salary,108393
904135,5059,4,344,Debit,Salary,31894
904136,5065,8,17,Debit,NEFT,91467
904137,5084,4,126,Debit,IMPS,157677
904138,5075,1,245,Debit,Cash,116448
904139,5007,1,229,Credit,ATM,3056
904140,5070,6,184,Debit,UPI,60249
904141,5049,2,33,Credit,Card,169412
904142,5088,3,238,Credit,Cash,48816
904143,5090,9,11,Debit,NEFT,135008
904144,5018,7,353,Debit,Salary,177002
904145,5006,6,366,Credit,Salary,79498
904146,5092,2,289,Debit,UPI,108772
904147,5091,8,257,Debit,Salary,170044
904148,5078,1,194,Debit,ATM,7266
904149,5044,4,244,Debit,ATM,7862
904150,5033,7,78,Debit,Card,97044
904151,5002,9,193,Credit,ATM,62323
904152,5059,4,109,Credit,NEFT,58133
904153,5029,1,336,Credit,ATM,57912
904154,5037,8,240,Debit,Cash,59948
904155,5072,2,342,Credit,UPI,141005
904156,5091,1,85,Credit,Salary,125283
904157,5075,3,292,Credit,Card,41516
904158,5038,2,85,Credit,NEFT,36883
904159,5034,7,335,Debit,Cash,17286
904160,5079,9,195,Credit,IMPS,139659
904161,5026,4,140,Debit,Cash,149193
904162,5087,5,354,Debit,Salary,184199
904163,5005,8,107,Credit,Cash,103928
904164,5054,5,124,Debit,NEFT,75082
904165,5088,7,73,Credit,ATM,21196
904166,5048,1,127,Debit,IMPS,75639
904167,5100,8,10,Debit,IMPS,37445
904168,5095,3,291,Credit,Salary,167558
904169,5074,1,72,Credit,Card,594
904170,5089,4,298,Debit,ATM,105417
904171,5045,1,85,Debit,NEFT,77709
904172,5048,9,32,Credit,NEFT,147890
904173,5084,8,58,Credit,Salary,33505
904174,5046,9,132,Credit,Salary,122489
904175,5068,9,88,Debit,Cash,18705
904176,5059,7,194,Debit,ATM,137145
904177,5080,8,20,Credit,NEFT,159962
904178,5013,2,219,Credit,ATM,40927
904179,5053,8,316,Credit,IMPS,103177
904180,5097,6,69,Debit,Salary,171331
904181,5088,9,95,Credit,UPI,105450
904182,5012,5,331,Debit,NEFT,198836
904183,5008,1,54,Credit,Cash,42863
904184,5069,5,199,Credit,NEFT,91404
904185,5099,1,333,Credit,Card,172673
904186,5015,6,364,Debit,UPI,80238
904187,5014,4,73,Credit,IMPS,51692
904188,5090,2,181,Credit,Cash,117051
904189,5011,6,327,Credit,UPI,96239
904190,5028,9,108,Debit,NEFT,21238
904191,5005,3,156,Credit,ATM,68594
904192,5001,4,62,Credit,UPI,68091
904193,5032,2,241,Debit,Salary,45180
904194,5088,2,224,Debit,ATM,81169
904195,5086,7,341,Debit,UPI,84057
904196,5098,5,43,Debit,IMPS,101901
904197,5080,8,191,Debit,ATM,141809
904198,5004,6,108,Credit,NEFT,89093
904199,5090,8,68,Credit,Cash,68428
904200,5040,4,110,Credit,Salary,10832
904201,5017,2,52,Credit,Salary,71527
904202,5032,2,51,Credit,Salary,114915
904203,5042,10,348,Debit,Salary,50413
904204,5043,3,187,Debit,ATM,99428
904205,5038,6,13,Credit,IMPS,37724
904206,5054,7,304,Credit,ATM,175600
904207,5009,7,112,Debit,Cash,138831
904208,5016,7,8,Debit,Cash,175903
904209,5063,6,215,Debit,NEFT,15748
904210,5038,7,317,Debit,Salary,126823
904211,5048,10,79,Credit,NEFT,136924
904212,5003,6,8,Debit,Salary,103730
904213,5036,5,16,Debit,Salary,20521
904214,5030,7,48,Debit,IMPS,47805
904215,5048,5,124,Debit,Cash,172333
904216,5004,10,312,Debit,UPI,32790
904217,5006,6,190,Debit,Card,41717
904218,5009,7,5,Credit,NEFT,24045
904219,5075,7,170,Credit,Card,196926
904220,5084,2,127,Debit,UPI,55128
904221,5064,4,38,Credit,IMPS,167470
904222,5037,4,49,Debit,Card,57616
904223,5080,8,321,Debit,ATM,181906
904224,5004,2,215,Debit,Cash,20323
904225,5037,8,64,Credit,Salary,12123
904226,5039,1,193,Credit,Cash,169838
904227,5011,2,343,Credit,NEFT,138975
904228,5058,6,299,Credit,Salary,59042
904229,5017,1,95,Credit,Salary,144040
904230,5093,1,122,Debit,Card,32178
904231,5074,4,22,Credit,ATM,104845
904232,5051,4,329,Credit,Card,108156
904233,5030,7,142,Credit,Cash,68056
904234,5095,2,69,Credit,UPI,116060
904235,5077,10,95,Credit,Cash,58246
904236,5043,2,39,Credit,ATM,92348
904237,5027,1,71,Debit,NEFT,156888
904238,5049,1,77,Credit,Card,38992
904239,5068,3,322,Debit,Cash,8867
904240,5086,5,316,Debit,UPI,185577
904241,5092,5,106,Debit,Cash,195719
904242,5003,8,268,Credit,NEFT,196067
904243,5077,3,226,Credit,Card,9222
904244,5044,4,191,Credit,Cash,104083
904245,5080,10,250,Debit,ATM,157776
904246,5007,2,214,Debit,IMPS,107817
904247,5053,4,197,Credit,IMPS,165446
904248,5007,4,360,Debit,UPI,192659
904249,5019,7,269,Credit,NEFT,139706
904250,5070,5,145,Debit,UPI,175283
904251,5044,5,52,Credit,ATM,109299
904252,5098,9,167,Credit,Salary,32350
904253,5084,10,209,Credit,Card,84838
904254,5061,9,117,Credit,Card,64757
904255,5025,1,335,Credit,UPI,63299
904256,5017,10,199,Debit,UPI,42174
904257,5051,4,10,Debit,ATM,51581
904258,5036,1,323,Debit,UPI,107468
904259,5086,9,31,Credit,Salary,87798
904260,5009,10,187,Debit,NEFT,18081
904261,5019,7,203,Debit,IMPS,52203
904262,5093,5,152,Credit,ATM,196047
904263,5075,2,261,Debit,NEFT,27443
904264,5038,5,27,Credit,NEFT,117565
904265,5071,10,209,Credit,ATM,86886
904266,5088,9,22,Credit,Salary,32283
904267,5081,6,176,Credit,Cash,185855
904268,5059,7,90,Debit,UPI,130260
904269,5010,10,265,Credit,Cash,198625
904270,5040,3,273,Credit,Card,50449
904271,5056,10,332,Debit,UPI,2764
904272,5066,7,59,Debit,ATM,175412
904273,5080,8,11,Credit,Cash,115440
904274,5012,2,97,Debit,Cash,173557
904275,5085,4,277,Credit,Salary,47273
904276,5080,4,297,Credit,Salary,52590
904277,5053,2,39,Debit,UPI,202
904278,5018,10,264,Debit,NEFT,159203
904279,5077,5,348,Credit,Card,73866
904280,5042,3,177,Debit,NEFT,122974
904281,5059,3,42,Credit,NEFT,79374
904282,5093,4,345,Credit,Salary,90377
904283,5062,10,275,Credit,Cash,12001
904284,5041,1,93,Credit,IMPS,125778
904285,5095,10,261,Credit,Cash,27265
904286,5048,9,35,Credit,IMPS,69833
904287,5049,3,5,Debit,Card,127228
904288,5054,2,87,Credit,NEFT,196128
904289,5055,5,201,Credit,NEFT,35288
904290,5077,7,178,Credit,Card,18300
904291,5031,4,100,Credit,IMPS,185694
904292,5049,7,18,Debit,NEFT,12135
904293,5059,10,198,Credit,Salary,22468
904294,5048,8,345,Credit,NEFT,162698
904295,5023,4,81,Debit,NEFT,143470
904296,5075,9,101,Credit,NEFT,88902
904297,5012,3,12,Debit,Cash,33213
904298,5031,4,173,Credit,IMPS,143104
904299,5023,3,284,Credit,ATM,42683
904300,5071,2,114,Debit,NEFT,28791
904301,5073,5,71,Debit,Salary,15983
904302,5100,4,268,Credit,ATM,54233
904303,5041,4,160,Credit,ATM,3839
904304,5037,7,299,Credit,IMPS,73401
904305,5095,4,310,Credit,ATM,52236
904306,5083,8,249,Credit,Cash,196681
904307,5084,6,53,Debit,Salary,165244
904308,5090,1,84,Debit,Salary,160497
904309,5005,1,105,Debit,Cash,81025
904310,5089,8,341,Credit,NEFT,9739
904311,5084,8,355,Credit,UPI,27248
904312,5066,1,278,Credit,Cash,44590
904313,5026,1,42,Credit,Salary,183629
904314,5014,1,195,Credit,ATM,120938
904315,5080,5,32,Credit,Card,93864
904316,5059,10,272,Credit,IMPS,51686
904317,5051,8,56,Debit,NEFT,121736
904318,5083,6,259,Credit,Cash,132601
904319,5044,5,277,Debit,IMPS,178997
904320,5066,1,231,Debit,ATM,119099
904321,5014,10,154,Credit,UPI,113715
904322,5071,2,252,Credit,Card,6696
904323,5074,8,101,Credit,Salary,34868
904324,5013,9,155,Debit,IMPS,146827
904325,5027,5,313,Credit,NEFT,158381
904326,5068,2,279,Debit,Salary,146285
904327,5087,3,250,Debit,IMPS,145386
904328,5002,1,277,Credit,ATM,139340
904329,5093,6,156,Debit,Cash,175803
904330,5023,4,111,Debit,Card,67286
904331,5077,6,72,Debit,ATM,177515
904332,5038,8,250,Debit,NEFT,149536
904333,5078,6,330,Credit,ATM,108255
904334,5003,2,157,Debit,Card,83895
904335,5052,2,332,Debit,UPI,125828
904336,5028,4,353,Credit,NEFT,108933
904337,5010,9,60,Debit,NEFT,191176
904338,5015,8,75,Debit,NEFT,144621
904339,5016,3,351,Credit,IMPS,15863
904340,5053,9,134,Debit,Salary,175557
904341,5018,4,239,Credit,Salary,145535
904342,5018,5,110,Credit,ATM,101366
904343,5043,10,137,Debit,ATM,75809
904344,5061,3,274,Debit,Salary,117584
904345,5023,7,306,Debit,Cash,14832
904346,5069,3,268,Credit,IMPS,177681
904347,5011,3,72,Credit,ATM,192917
904348,5088,8,354,Credit,IMPS,157908
904349,5051,5,69,Debit,IMPS,82123
904350,5048,10,265,Credit,UPI,36051
904351,5096,4,209,Debit,ATM,128462
904352,5066,6,35,Credit,Salary,165651
904353,5054,4,159,Credit,NEFT,143041
904354,5042,10,305,Debit,NEFT,142517
904355,5079,6,27,Credit,Cash,199968
904356,5061,3,87,Credit,Card,125211
904357,5044,4,313,Debit,Salary,135865
904358,5065,4,38,Debit,NEFT,148961
904359,5097,9,196,Credit,UPI,167192
904360,5075,8,143,Credit,Salary,109553
904361,5037,10,171,Debit,Card,192533
904362,5047,10,228,Credit,Card,18233
904363,5072,4,132,Debit,IMPS,79800
904364,5067,1,72,Debit,UPI,148484
904365,5062,6,138,Debit,NEFT,51732
904366,5069,9,151,Credit,ATM,1446
904367,5063,6,71,Debit,UPI,189080
904368,5002,5,124,Credit,UPI,188859
904369,5022,7,225,Credit,Cash,109958
904370,5056,8,208,Credit,NEFT,13190
904371,5041,8,302,Debit,ATM,181185
904372,5018,1,5,Debit,Cash,50090
904373,5022,9,284,Credit,UPI,69087
904374,5010,7,357,Credit,Salary,108571
904375,5044,5,261,Debit,Card,190059
904376,5055,4,24,Credit,NEFT,114711
904377,5091,10,35,Debit,NEFT,31389
904378,5072,8,284,Debit,IMPS,41392
904379,5092,5,146,Debit,Salary,177665
904380,5079,8,235,Credit,Cash,133705
904381,5055,8,250,Debit,ATM,93724
904382,5088,2,210,Credit,Salary,177443
904383,5018,9,260,Credit,NEFT,113667
904384,5015,7,128,Credit,Salary,195751
904385,5014,2,197,Credit,Cash,93829
904386,5071,9,264,Debit,Cash,2096
904387,5025,2,117,Credit,Cash,195091
904388,5053,7,209,Debit,NEFT,182191
904389,5064,3,82,Debit,UPI,118534
904390,5014,9,11,Credit,Salary,127340
904391,5025,7,333,Debit,Salary,71469
904392,5011,7,153,Credit,Card,63213
904393,5038,10,358,Debit,UPI,29176
904394,5053,10,214,Debit,NEFT,156425
904395,5086,8,275,Credit,Cash,168463
904396,5033,10,128,Credit,Cash,398
904397,5075,10,237,Credit,Salary,48865
904398,5073,7,137,Debit,IMPS,4046
904399,5040,2,55,Debit,Salary,163343
904400,5053,3,153,Credit,NEFT,29639
904401,5060,6,148,Credit,Card,129013
904402,5020,5,341,Credit,ATM,157485
904403,5028,6,353,Debit,IMPS,13186
904404,5099,5,314,Debit,Card,186410
904405,5025,10,9,Credit,UPI,194812
904406,5059,4,241,Credit,NEFT,187572
904407,5030,8,98,Credit,Salary,144134
904408,5016,3,243,Debit,NEFT,128998
904409,5039,9,364,Debit,Cash,185112
904410,5067,8,300,Debit,ATM,30481
904411,5076,10,223,Debit,IMPS,7606
904412,5031,7,346,Debit,UPI,13079
904413,5081,5,279,Credit,UPI,182208
904414,5084,8,215,Debit,Cash,150392
904415,5021,2,34,Credit,IMPS,7817
904416,5038,3,202,Credit,Salary,166620
904417,5020,5,14,Credit,Cash,20177
904418,5027,7,26,Credit,Salary,44764
904419,5021,4,364,Debit,UPI,167815
904420,5004,10,54,Debit,IMPS,119550
904421,5045,10,244,Credit,UPI,70111
904422,5029,9,21,Credit,Card,10646
904423,5040,5,144,Debit,IMPS,182700
904424,5079,9,24,Debit,Card,78809
904425,5076,2,118,Credit,Card,92249
904426,5055,5,153,Credit,NEFT,54018
904427,5077,8,26,Debit,NEFT,51344
904428,5050,5,226,Debit,Cash,44191
904429,5094,8,184,Debit,Cash,32834
904430,5026,9,187,Debit,IMPS,151980
904431,5004,1,90,Debit,UPI,143482
904432,5060,5,352,Debit,ATM,150503
904433,5040,8,294,Credit,NEFT,168445
904434,5062,7,100,Debit,ATM,118460
904435,5045,3,205,Credit,IMPS,182441
904436,5075,3,111,Credit,ATM,10534
904437,5028,5,77,Credit,Card,187670
904438,5027,10,358,Credit,ATM,84695
904439,5046,9,313,Credit,Cash,133630
904440,5079,5,146,Credit,Card,192343
904441,5066,2,306,Credit,Card,3498
904442,5099,9,88,Debit,NEFT,157482
904443,5023,7,65,Credit,NEFT,121297
904444,5080,5,334,Credit,ATM,189341
904445,5039,7,260,Debit,Card,185119
904446,5098,10,155,Credit,UPI,104313
904447,5067,2,143,Credit,ATM,46836
904448,5005,10,81,Credit,UPI,4440
904449,5081,7,156,Credit,IMPS,112974
904450,5053,3,282,Credit,Card,95254
904451,5091,2,54,Credit,UPI,199430
904452,5051,7,297,Credit,ATM,28843
904453,5080,10,226,Credit,UPI,96374
904454,5054,10,194,Credit,UPI,102098
904455,5017,8,154,Credit,UPI,49951
904456,5061,5,126,Credit,ATM,106010
904457,5062,6,26,Credit,Salary,193810
904458,5096,9,223,Debit,Card,117899
904459,5077,6,329,Credit,UPI,173276
904460,5011,4,275,Debit,ATM,124383
904461,5091,1,177,Credit,UPI,98503
904462,5003,10,194,Debit,UPI,147449
904463,5088,1,144,Credit,Salary,149415
904464,5009,2,313,Credit,IMPS,22963
904465,5072,1,188,Debit,IMPS,116150
904466,5092,9,93,Debit,Card,54125
904467,5039,5,1,Debit,Card,77194
904468,5043,2,360,Credit,UPI,163668
904469,5079,10,67,Credit,Card,195870
904470,5064,1,326,Debit,Salary,2513
904471,5062,2,66,Debit,Salary,167625
904472,5021,4,263,Credit,IMPS,199767
904473,5096,9,216,Debit,Salary,162433
904474,5014,10,145,Debit,Salary,94288
904475,5063,7,313,Debit,IMPS,179144
904476,5076,9,75,Credit,Card,149354
904477,5019,3,210,Debit,Card,66778
904478,5023,1,252,Debit,UPI,97889
904479,5084,3,44,Credit,UPI,50707
904480,5032,10,18,Debit,NEFT,35009
904481,5006,10,180,Credit,Cash,92819
904482,5070,2,166,Credit,NEFT,57197
904483,5057,1,59,Credit,IMPS,63345
904484,5026,1,137,Debit,Cash,102174
904485,5032,4,5,Debit,Salary,185186
904486,5092,3,138,Debit,UPI,169594
904487,5021,2,144,Credit,NEFT,15227
904488,5044,1,313,Credit,Salary,66357
904489,5008,5,22,Debit,IMPS,102034
904490,5014,6,193,Credit,NEFT,138856
904491,5067,2,164,Credit,UPI,82336
904492,5059,7,192,Debit,Card,66885
904493,5045,6,365,Debit,ATM,49514
904494,5058,3,287,Credit,Cash,199326
904495,5062,1,344,Credit,Cash,92898
904496,5053,10,18,Debit,UPI,155765
904497,5028,2,134,Credit,NEFT,44449
904498,5034,9,97,Debit,Cash,35015
904499,5066,2,120,Debit,Salary,43803
904500,5078,8,77,Credit,Cash,27478
904501,5028,10,359,Debit,Cash,127345
904502,5013,5,351,Credit,Card,31681
904503,5073,9,193,Debit,IMPS,1326
904504,5010,4,352,Debit,Cash,164685
904505,5073,9,81,Credit,NEFT,62938
904506,5073,1,148,Credit,NEFT,31204
904507,5001,1,209,Credit,NEFT,118763
904508,5077,3,360,Credit,ATM,73398
904509,5001,5,276,Credit,UPI,36718
904510,5010,6,86,Debit,Card,157341
904511,5033,6,215,Credit,ATM,33789
904512,5003,1,333,Debit,ATM,96029
904513,5057,1,148,Debit,Cash,86386
904514,5023,8,31,Debit,UPI,107567
904515,5083,3,262,Credit,UPI,66842
904516,5030,2,36,Credit,Salary,198141
904517,5062,10,72,Credit,NEFT,117692
904518,5060,1,244,Credit,UPI,149840
904519,5055,9,360,Debit,Cash,177572
904520,5030,6,63,Credit,IMPS,107417
904521,5048,10,66,Credit,NEFT,42624
904522,5067,4,155,Debit,UPI,94458
904523,5089,4,61,Debit,Salary,142690
904524,5091,4,182,Debit,Cash,189202
904525,5073,10,269,Credit,Cash,75186
904526,5064,4,316,Credit,IMPS,182263
904527,5073,8,180,Credit,NEFT,184305
904528,5075,1,326,Credit,UPI,108207
904529,5053,3,148,Debit,ATM,159821
904530,5006,7,64,Credit,ATM,59492
904531,5038,1,363,Credit,NEFT,104374
904532,5034,1,11,Credit,NEFT,121894
904533,5019,4,50,Credit,ATM,133422
904534,5008,8,293,Debit,IMPS,82913
904535,5037,3,62,Debit,UPI,13247
904536,5066,8,217,Debit,Cash,131715
904537,5041,7,82,Debit,Card,164298
904538,5072,5,74,Debit,IMPS,97551
904539,5044,9,53,Credit,UPI,176307
904540,5059,7,114,Credit,IMPS,66383
904541,5067,3,294,Debit,UPI,155551
904542,5079,10,298,Credit,ATM,73654
904543,5072,6,327,Debit,Card,12915
904544,5082,2,238,Credit,Card,122882
904545,5044,4,115,Credit,NEFT,170486
904546,5044,3,299,Debit,Salary,92825
904547,5032,9,128,Credit,ATM,91384
904548,5026,2,168,Credit,Cash,28691
904549,5032,7,347,Debit,IMPS,50935
904550,5017,2,123,Debit,Cash,59993
904551,5058,9,48,Debit,IMPS,192185
904552,5004,2,228,Debit,Cash,198640
904553,5014,1,290,Debit,Cash,4089
904554,5034,2,272,Debit,UPI,148750
904555,5012,10,310,Credit,ATM,186473
904556,5046,1,219,Debit,NEFT,179321
904557,5004,2,336,Debit,Card,122279
904558,5009,5,186,Credit,Cash,75491
904559,5054,7,209,Credit,IMPS,144963
904560,5046,3,338,Credit,Cash,168591
904561,5016,2,217,Debit,ATM,75803
904562,5015,9,234,Credit,IMPS,30806
904563,5022,2,70,Debit,NEFT,16051
904564,5095,3,6,Debit,ATM,66652
904565,5044,9,293,Debit,UPI,124867
904566,5003,9,344,Credit,IMPS,944
904567,5033,4,330,Credit,NEFT,33087
904568,5035,5,291,Debit,Cash,148213
904569,5075,4,24,Credit,Card,74514
904570,5065,9,43,Debit,ATM,120796
904571,5035,5,308,Credit,IMPS,186636
904572,5048,5,250,Credit,Cash,175070
904573,5016,1,72,Credit,Cash,8605
904574,5063,9,297,Credit,ATM,10406
904575,5040,5,3,Credit,Cash,31136
904576,5011,3,115,Debit,NEFT,110270
904577,5085,7,70,Credit,NEFT,91408
904578,5096,6,212,Debit,UPI,194142
904579,5093,9,342,Debit,Card,152994
904580,5058,6,143,Credit,NEFT,25526
904581,5100,5,31,Debit,ATM,192128
904582,5064,1,203,Credit,NEFT,176431
904583,5010,2,244,Credit,ATM,122535
904584,5001,6,93,Debit,Salary,153309
904585,5057,6,104,Credit,Card,125253
904586,5042,6,54,Credit,IMPS,89849
904587,5076,1,97,Debit,Card,40126
904588,5009,10,159,Credit,Salary,165158
904589,5010,1,191,Debit,UPI,42802
904590,5009,10,167,Credit,NEFT,142210
904591,5094,1,269,Debit,NEFT,194181
904592,5094,6,45,Credit,IMPS,149682
904593,5036,2,214,Debit,IMPS,32304
904594,5052,2,131,Debit,UPI,154300
904595,5100,2,174,Debit,Cash,57268
904596,5037,9,298,Debit,IMPS,9320
904597,5089,8,229,Debit,UPI,56192
904598,5054,3,112,Credit,NEFT,1841
904599,5084,1,270,Credit,Cash,152189
904600,5063,6,288,Debit,Cash,40353
904601,5047,10,133,Credit,IMPS,29058
904602,5089,4,180,Debit,Salary,109908
904603,5019,2,254,Credit,ATM,142779
904604,5085,7,359,Debit,Card,178683
904605,5008,3,164,Credit,Cash,32167
904606,5057,8,152,Credit,UPI,187308
904607,5073,7,14,Debit,NEFT,197661
904608,5090,1,111,Credit,Salary,15626
904609,5006,2,36,Debit,NEFT,93497
904610,5055,1,164,Debit,NEFT,27611
904611,5048,9,34,Debit,Cash,73787
904612,5068,5,240,Credit,Salary,22989
904613,5039,8,138,Debit,Salary,84235
904614,5093,9,318,Credit,Card,9369
904615,5002,9,83,Credit,Cash,190021
904616,5006,3,310,Debit,NEFT,170240
904617,5059,9,150,Credit,ATM,7443
904618,5091,4,33,Debit,Cash,135441
904619,5045,7,215,Credit,ATM,170146
904620,5013,3,359,Debit,ATM,55518
904621,5022,2,275,Debit,ATM,138670
904622,5073,5,356,Debit,Salary,20850
904623,5081,2,300,Debit,Card,196770
904624,5077,3,328,Debit,IMPS,169333
